140,01050000A0E61000000100000001020000800A000000886A39747DE55140A1075DE5670241400000000000000000961D036DD8E55140ED1AF512D9024140000000000000000091333347E1E551407E35C25CCC02414000000000000000000E1BC0CDE7E551402D53C8EAB902414000000000000000001133F433EBE55140D2317BAC9D02414000000000000000009F7D1ABAEBE55140ABDDBBD77302414000000000000000009FBD9015EFE55140B177F0C70702414000000000000000006D52743E8AE55140E18B3A43FE0141400000000000000000DEA864A955E551408C99F5AEF901414000000000000000003EC7361855E55140A9103055010241400000000000000000,PSH0014_PSH0632,2.276292702,"red
",,PSH0014_RMC-TXN-ASG_RR-1_GigabitEthernet0/1/0,2022-08-26 00:00:00
141,01050000A0E61000000100000001020000800F000000D989E0A453E55140DA034491FD014140000000000000000046C1141252E55140158B749EF60141400000000000000000E0FD61C537E55140C717955BF40141400000000000000000E2476F4E33E55140E085F353F201414000000000000000002BE358D02BE55140D10078A0F10141400000000000000000DF1D638D28E5514067CC73C0F1014140000000000000000026FC1DE427E551409F2E84AAF20141400000000000000000393D657125E551404CB5F741FB01414000000000000000007BA080D124E551407F1ABA031102414000000000000000005C9CC28620E551401538BF3A540241400000000000000000ABC4615A1AE551406167746A830241400000000000000000DA80AD861DE551401F9F1F1BA702414000000000000000007BFCD5E71AE551403A0FE7B6BE024140000000000000000035794C720FE55140BB870DD5EA024140000000000000000076F8859A09E55140BCE67494ED0241400000000000000000,PSH0014_PSH1854,1.163799162,green,,PSH0014_RMC-TXN-ASG_RR-1_GigabitEthernet0/2/0,2022-08-26 00:00:00
142,01050000A0E610000001000000010200008006000000D0101AD5B3E45140E9074962C70141400000000000000000BB2BEBB5ABE45140D0C45BF6D8014140000000000000000030C9373394E45140588C3EA3D401414000000000000000001D6C978794E4514069E85CF38601414000000000000000008302262891E451404A8662A3430141400000000000000000812387C893E4514077219DE1420141400000000000000000,PSH0032_PSH1051,0.715098895,red,,PSH0032__P_QilaBalahisarGoldPlz_GigabitEthernet0/2/1,2021-08-25 00:00:00
143,01050000A0E61000000100000001020000800B000000622157A800E451404202022F190141400000000000000000B481436A01E45140FC59FE0C110141400000000000000000C04E92C9E2E35140091EF3D9F60041400000000000000000B4D55D96CEE351405880177FE300414000000000000000007FBD8E8EBFE351400C8C9BB4D60041400000000000000000297D100F88E35140423697D47D00414000000000000000006D1DB69789E3514083091F517B004140000000000000000016C229C19BE35140D77FB00F800041400000000000000000D1469D8FA4E35140CE2EE6EE81004140000000000000000072C3A675AFE35140E9204C987E0041400000000000000000D2F9C411B0E35140CD9C3F7E820041400000000000000000,PSH0090_PSH3825,1.124595455,green,,PSH0090__H_DabgariGarden_AB_GigabitEthernet0/2/1,2021-08-24 00:00:00
144,01050000A0E6100000010000000102000080150000007DE1D6F889E4514006F37140E600414000000000000000009D247D6F8CE4514097949FF8E800414000000000000000005A17009491E45140F1A60979E70041400000000000000000603F49658FE45140C143B797C600414000000000000000008B72D5268BE45140FD74A016AB00414000000000000000004BFFB6298EE45140E70334FDA7004140000000000000000045CDA11D8AE45140335A60ACA200414000000000000000003FE138FB7DE45140879DB0909A004140000000000000000072F46FC87BE45140888C48639000414000000000000000002C744DD093E4514095ADEE29940041400000000000000000D5D13AFBC6E4514076C3E7699900414000000000000000004446866209E551401CDCED829F0041400000000000000000D6F6C18B63E551405DA2C0A0A90041400000000000000000C834413F67E551400DD1E8FCCC0041400000000000000000100DCC6C81E5514079AF5B01C40041400000000000000000B6A7E13B94E5514069191C1BB70041400000000000000000E79FE039B3E55140DE416619A500414000000000000000003FC3B5EDC9E55140EB8CDB11920041400000000000000000339B1E31E0E5514006F4B445CB0041400000000000000000EC3D3989E1E55140C576355BE80041400000000000000000315F6C60E5E551403F6AC76CE80041400000000000000000,PSH0272_PSH0383,2.789626766,green,,PSH0272__P_QissaKhawani_GigabitEthernet0/2/0,2021-08-25 00:00:00
145,01050000A0E61000000100000001020000800A000000CA7A6E792AE451402038FA78D1FC404000000000000000006519CE6922E451406B08B9B8CBFC4040000000000000000053CC5B6C1FE451409EF01898CAFC40400000000000000000363D7F5719E451407D2960A3CAFC40400000000000000000A84B09A919E45140499B78DEEFFC4040000000000000000025F1D22417E451405232F38D24FD4040000000000000000070E76A250DE451400DDC989853FD4040000000000000000067192AD507E45140A322A07C77FD404000000000000000008C3CB57D06E45140A0CF822681FD404000000000000000008D5194B014E45140C787861093FD40400000000000000000,PSH0319_PSH3798,0.834090957,green,,PSH0319_MGW-TXN-RSG-1_Metro_GigabitEthernet0/1/1,2022-01-15 00:00:00
146,01050000A0E6100000010000000102000080120000009A1DF83383E551408C507D80FA0041400000000000000000392184D482E551405C317B79FE00414000000000000000000EB6276D83E55140321464880701414000000000000000003F198EA984E551406249E9851101414000000000000000006D858A908EE55140FC4400310E01414000000000000000001D593FA3A0E55140CEAF8088080141400000000000000000C8C6970DA2E5514009F6D607F30041400000000000000000007481B0A5E551407E5E8E7BF2004140000000000000000091E44F53A6E55140CB8D563AD9004140000000000000000068F41D9DADE55140219E28F0D900414000000000000000009E29AD3BB6E5514071BAD0D9D700414000000000000000002EE6AD35BDE55140638D0216D70041400000000000000000FBF71065BBE5514075D2B8C5B9004140000000000000000013871D0DCAE551401586F6E3BE00414000000000000000009A620C52DCE55140A451A12FC6004140000000000000000078D60C63E0E551409606D0EACE004140000000000000000067C9351BE1E55140B1A37BB1E7004140000000000000000014C4A147E4E55140C813B644E80041400000000000000000,PSH0383_PSH2640,0.9781874,green,,PSH0383_Gulbhar-TXN-ASG-1_GigabitEthernet0/4/0,2021-08-31 00:00:00
147,01050000A0E61000000100000001020000800A000000161D6B51DAE451407D87DD33FFFA40400000000000000000BB80FBDFDAE451404600927601FB4040000000000000000061948188E0E45140C4B44998FFFA40400000000000000000496835B5E5E451403AAF965500FB404000000000000000004C0B4C98F2E45140526E0666EAFA40400000000000000000A1F86C2AF3E45140F25381B1D8FA40400000000000000000839A6D6D83E4514001557DA7DCFA40400000000000000000EDEB7BD232E451406F741782E1FA40400000000000000000DBC7AADCDBE351403FD9471CE4FA404000000000000000001956C5B3DBE351404FA46D68DCFA40400000000000000000,PSH0394_PSH3796,1.836311291,green,,PSH0394_GigabitEthernet0/2/0,2021-09-11 00:00:00
148,01050000A0E610000001000000010200008032000000EC8013BF29E4514022CC73B0D0FC40400000000000000000C41C699729E45140E99779E2CDFC40400000000000000000F4EE5BDF23E451404D8B5487CBFC4040000000000000000075EDD23F1BE451405A812639C9FC404000000000000000003952D6DF17E4514009DBE7C19EFC404000000000000000001758107016E45140D094A9067AFC40400000000000000000B341B88915E451404044DAA367FC404000000000000000009AB5121211E45140B668846456FC40400000000000000000C1197A7FFCE35140B1D7E03A05FC4040000000000000000063C31C67F6E3514002E27CCDE6FB40400000000000000000F6E2FE41F2E35140F50EDAC9D3FB4040000000000000000070AB28BBF1E35140DCE60454C7FB4040000000000000000029E4F2FAF0E35140DA6BD1A3B4FB404000000000000000005B3D7F03EBE35140B1A378FC87FB404000000000000000006036F708EAE35140A4DD64047CFB4040000000000000000054A17F95D9E35140EF871B38EEFA4040000000000000000066F957D3E0E351408D70C33CF2FA4040000000000000000096269154EFE351401E8735DAF8FA4040000000000000000024D5C385F8E351407F9247DDFDFA404000000000000000002464048103E45140A08D814802FB40400000000000000000AD7E75220CE45140F6D705C905FB40400000000000000000A34AB69214E4514060A090900AFB40400000000000000000B084EBB921E451409A91DC120EFB404000000000000000003594AB542CE45140C3C873F30EFB40400000000000000000D4A4F36334E45140998FA4ED13FB40400000000000000000CC80AA763CE451401272581915FB40400000000000000000808F439B44E45140B9ACFFCB12FB40400000000000000000C42DDDCD49E45140F5D3957D14FB40400000000000000000C1C2D69451E4514032F6A1D414FB4040000000000000000090C3A70557E4514023CCAA9315FB40400000000000000000AE5D36515DE45140533EDB9E11FB404000000000000000009EB86B8F63E45140935C3E3710FB4040000000000000000046DD15BD6BE45140552CBD0A0EFB40400000000000000000AE1B1EBA77E4514043D2B6D10BFB404000000000000000003F1AFD8B7DE451405DEDC48D08FB40400000000000000000843520DF8AE45140CCA91ADA09FB4040000000000000000002931AF29AE45140194F63080FFB4040000000000000000074E18745A1E45140BCDCD68D11FB404000000000000000004AD01525AFE45140E36D526A12FB40400000000000000000C9C0561DB4E4514029C8465416FB404000000000000000005C40639DBBE45140A8C0A6DB17FB4040000000000000000069A81AB2BFE451406A7A4EA31AFB4040000000000000000033937964D2E45140DE3C319514FB40400000000000000000DE943321DAE451404D45E61611FB4040000000000000000044AD304EDEE451403F9835590BFB40400000000000000000BB352AF0E2E451407094532F04FB404000000000000000008279A571E4E45140FAC6C18C02FB4040000000000000000060FD8A60E0E45140FD0195C000FB404000000000000000005B7B0954DAE451405775F30002FB40400000000000000000A467273BDAE451403B237172FFFA40400000000000000000,PSH0394_PSH0319,3.380116696,green,,PSH0394_GigabitEthernet0/2/1,2021-09-11 00:00:00
149,01050000A0E610000001000000010200008013000000968B229A22E5514039361441820141400000000000000000F6255D8023E551400D5328F9810141400000000000000000CB2AB9AF25E55140D91141FF9101414000000000000000006B3D952727E55140ED5FF8659E0141400000000000000000783DAE4029E551404399F7A9B40141400000000000000000A6BA71E928E55140C1F6F8F3C10141400000000000000000A830269027E55140B526FE08CA01414000000000000000009588F03034E5514059D2FE90CF01414000000000000000001BDDEB9642E55140B99287A3D301414000000000000000006AD314B060E5514063F08EDBC901414000000000000000005EF5291A6EE55140C8D840ADC30141400000000000000000D96C8A8581E55140EFFF5384BE014140000000000000000034524AB678E55140761DE904680141400000000000000000444E15A877E5514085468D6A530141400000000000000000BD2D2B648EE55140FC869AC54D0141400000000000000000151F97A193E5514004B18EB54C014140000000000000000046C072BD93E551406451C811450141400000000000000000096C4AC087E55140C673A1B24701414000000000000000002B78DFD887E55140F3639CBF480141400000000000000000,PSH0479_PSH3791,1.395442835,green,,PSH0479__S_Husht_Nagri_warid_MDPS4324_GigabitEthernet0/2/0,2021-08-31 00:00:00
