36,0101000020E61000004D840D4FAFEC51406C09F9A067633D40,36,BHP8383,BHP8383__P_MushtaqColony,Central B,BAHAWALPUR,29.3883,71.6982
37,0101000020E61000006F8104C58FED5140304CA60A46653D40,37,BHP7938,BHP7938__H_NewMuslimTown,Central B,BAHAWALPUR,29.3956,71.7119
38,0101000020E610000062A1D634EFEC5140BA6B09F9A0673D40,38,BHP3578,BHP3578__P_PUL_DIVAN_BHP,Central B,BAHAWALPUR,29.4048,71.7021
39,0101000020E6100000D50968226CEC514010E9B7AF03673D40,39,BHP7243,BHP7243__P_RiazColony,Central B,BAHAWALPUR,29.4024,71.6941
40,0101000020E6100000F9A067B3EAEB514064CC5D4BC8673D40,40,BHP4122,BHP4122__S_ShadmanColony,Central B,BAHAWALPUR,29.4054,71.6862
41,0101000020E61000000000000000EC5140F5B9DA8AFD653D40,41,BHP3576,BHP3576__S_QasimTwnBHP,Central B,BAHAWALPUR,29.3984,71.6875
42,0101000020E6100000151DC9E53FEC5140A245B6F3FD643D40,42,BHP3101,BHP3101__P_BalochColonyBHP,Central B,BAHAWALPUR,29.3945,71.6914
43,0101000020E6100000B7627FD93DED51404E62105839643D40,43,BHP0399,BHP0399__H_Satellite_Town,Central B,BAHAWALPUR,29.3915,71.7069
44,0101000020E6100000FCA9F1D24DEE5140A69BC420B0623D40,44,BHP4216,BHP4216_Satellite town hasilpur road Bahawalpur,Central B,BAHAWALPUR,29.3855,71.7235
45,0101000020E610000052499D8026EE514037894160E5603D40,45,BHP7940,BHP7940__P_MaqboolColony,Central B,BAHAWALPUR,29.3785,71.7211
46,0101000020E610000060E5D022DBED5140A8C64B3789613D40,46,BHP0881,BHP0881__P_GulbergColony,Central B,BAHAWALPUR,29.381,71.7165
47,0101000020E6100000EFC9C342ADED514034A2B437F8623D40,47,BHP3662,BHP3662__P_CommercialSatTown,Central B,BAHAWALPUR,29.3866,71.7137
48,0101000020E6100000AE47E17A14EE5140516B9A779C623D40,48,BHP7701,BHP7701__S_Awami Colony_BW5867,Central B,BAHAWALPUR,29.3852,71.72
49,0101000020E61000006D567DAEB6EE5140696FF085C9643D40,49,BHP7763,BHP7763__P_TibbaBadarSher,Central B,BAHAWALPUR,29.3937,71.7299
50,0101000020E610000009F9A067B3EE5140C139234A7B633D40,50,BHP7941,BHP7941__P_Mansoor_Town,Central B,BAHAWALPUR,29.3886,71.7297
51,0101000020E610000052499D8026EA5140DC68006F81643D40,51,BHP4344,BHP4344__P_ModelTown,Central B,BAHAWALPUR,29.3926,71.6586
52,0101000020E6100000925CFE43FAE951404B598638D6653D40,52,BHP3335,BHP3335__S_ Model Town A,Central B,BAHAWALPUR,29.3978,71.6559
53,0101000020E61000001D5A643BDF2B52402AA913D044283E40,53,BRW4104,BRW4104 _ATN910C-G_ S_NewGalianKasur,Central B,BUREWALA,30.1573,72.6855
54,0101000020E6100000B0726891ED2C524044696FF085293E40,54,BRW7457,BRW7457_ATN910C-G__P_ShahFaisalColony,Central B,BUREWALA,30.1622,72.702
216,0101000020E61000004BEA043411465240840D4FAF94753F40,216,FSD3718,FSD3718,Central B,FAISALABAD,31.4593,73.0948
55,0101000020E6100000FB3DB14E952B524006D847A7AE283E40,55,BRW5777,BRW5777_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.158915,72.680988
56,0101000020E6100000D0D556EC2F2B5240462575029A283E40,56,BRW3209,BRW3209_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.1586,72.6748
57,0101000020E61000009FCDAACFD52A52402B1895D409283E40,57,BRW8376,BRW8376_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.1564,72.6693
58,0101000020E61000005F07CE19512A5240D881734694263E40,58,BRW7383,BRW7383_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.1507,72.6612
59,0101000020E610000032772D211F2C5240613255302A293E40,59,BRW8367,BRW8367_ATN910C-G__P_PBlockBurewala,Central B,BUREWALA,30.1608,72.6894
60,0101000020E6100000B4024356B72C5240164D6727832B3E40,60,BRW6207,BRW6207_ATN910C-G__S_BastiFazalabad,Central B,BUREWALA,30.16997,72.69869
61,0101000020E61000000EBE30992A2C52403F575BB1BF2C3E40,61,BRW7974,BRW7974_ATN910C-G__P_ChawkNo435,Central B,BUREWALA,30.1748,72.6901
62,0101000020E610000089D2DEE00B2B5240098A1F63EE2A3E40,62,BRW3981,BRW3981_ATN910C-G__P_chak no 437EB,Central B,BUREWALA,30.1677,72.6726
63,0101000020E6100000FBCBEEC9C32A52407D3F355EBA293E40,63,BRW3982,BRW3982_ATN910C-G__S_TibbaMustafabad,Central B,BUREWALA,30.163,72.6682
64,0101000020E610000027C286A7572A52409CA223B9FC273E40,64,BRW0892,BRW0892_ATN910C-G__P_Suleman_Town,Central B,BUREWALA,30.1562,72.6616
65,0101000020E6100000FC1873D7122A524010E9B7AF03273E40,65,BRW7384,BRW7384_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.1524,72.6574
66,0101000020E6100000166A4DF38E2B52404850FC1873273E40,66,BRW3664,BRW3664_ATN910C-G_S_GujjarGaliPuranaKahna,Central B,BUREWALA,30.1541,72.6806
67,0101000020E61000008104C58F312B52408351499D80263E40,67,BRW7456,BRW7456 _ATN910C-G_ S_NewGalianKasur,Central B,BUREWALA,30.1504,72.6749
68,0101000020E6100000ED2AA4FCA42C52401288D7F50B263E40,68,BRW5464,BRW5464_ATN910C,Central B,BUREWALA,30.14862,72.69757
69,0101000020E6100000705F07CE192D5240613255302A293E40,69,BRW1639,BRW1639_ATN910C-G__S_Mujahid Colony Warid_MDBR6033,Central B,BUREWALA,30.1608,72.7047
70,0101000020E610000032E6AE25E4A7514067D5E76A2B063E40,70,DGK0108,DGK0108_ATN910C-G__S_Railway_Phatak_Quetta_Road Warid DG1901,Central B,DERA GHAZI KHAN,30.0241,70.6233
71,0101000020E610000055C1A8A44EA85140BBB88D06F0063E40,71,DGK7179,DGK7179_ATN910C-G__S_Bhutta Colony Warid_DG1457,Central B,DERA GHAZI KHAN,30.0271,70.6298
72,0101000020E6100000B81E85EB51A851409BE61DA7E8083E40,72,DGK7180,DGK7180_ATN910C-G__S_Dera Ghazi Khan Warid_DG4505,Central B,DERA GHAZI KHAN,30.0348,70.63
73,0101000020E610000007F0164850A85140917EFB3A700E3E40,73,DGK7699,DGK7699_ATN910C-G__S_Block_K,Central B,DERA GHAZI KHAN,30.0564,70.6299
74,0101000020E6100000C66D3480B7A85140AF25E4839E0D3E40,74,DGK4050,DGK4050_ATN910C-G__S_GolMktDGKhan,Central B,DERA GHAZI KHAN,30.0532,70.6362
75,0101000020E610000069006F8104A951405C2041F1630C3E40,75,DGK7441,DGK7441_ATN910C-G__S_Balakh Sarwar City,Central B,DERA GHAZI KHAN,30.0484,70.6409
76,0101000020E61000003E7958A835455240ED0DBE30996A3F40,76,FSD2697,FSD2697_KarkhanaBazar,Central B,FAISALABAD,31.4164,73.0814
77,0101000020E61000009A081B9E5E455240B37BF2B0506B3F40,77,FSD2922,FSD2922_Gumti_Chowk,Central B,FAISALABAD,31.4192,73.0839
78,0101000020E6100000F0A7C64B37455240EBE2361AC06B3F40,78,FSD7901,FSD7901_H_UnitedMobile_KatchehryBazar,Central B,FAISALABAD,31.4209,73.0815
79,0101000020E6100000BA6B09F9A0475240151DC9E53F643F40,79,FSD3868,FSD3868_DarbarGulShahFsd,Central B,FAISALABAD,31.3916,73.1192
80,0101000020E610000009F9A067B3465240B7627FD93D693F40,80,FSD7958,FSD7958,Central B,FAISALABAD,31.4111,73.1047
81,0101000020E61000000E2DB29DEF475240764F1E166A6D3F40,81,FSD0106,FSD0106_MadinaTown,Central B,FAISALABAD,31.4274,73.124
82,0101000020E61000003FC6DCB584445240F46C567DAE763F40,82,FSD7211,FSD7211_P_Masjid Ismail,Central B,FAISALABAD,31.4636,73.0706
83,0101000020E61000005760C8EA56435240FA449E245D7B3F40,83,FSD2048,FSD2048,Central B,FAISALABAD,31.48189,73.05218
84,0101000020E610000096B20C71AC435240598638D6C57D3F40,84,FSD4142,FSD4142_DeawooPark,Central B,FAISALABAD,31.4913,73.0574
85,0101000020E6100000CE1951DA1B4452407C613255307A3F40,85,FSD4711,FSD4711_SmallIndustryRoad,Central B,FAISALABAD,31.4773,73.0642
86,0101000020E61000009487855AD3445240E78C28ED0D7E3F40,86,FSD3262,FSD3262_UniversityTown,Central B,FAISALABAD,31.4924,73.0754
87,0101000020E6100000C58F31772D45524068B3EA73B5753F40,87,FSD2130,FSD2130_Muslim_Town,Central B,FAISALABAD,31.4598,73.0809
88,0101000020E610000019E25817B745524035EF384547723F40,88,FSD0018,FSD0018_SahilHospital,Central B,FAISALABAD,31.4464,73.0893
89,0101000020E61000008351499D80465240F38E537424673F40,89,FSD8939,FSD8939_BattalaColony2,Central B,FAISALABAD,31.4029,73.1016
90,0101000020E61000000BB5A679C7455240499D8026C2663F40,90,FSD0720,FSD0720_MaqboolRd,Central B,FAISALABAD,31.4014,73.0903
91,0101000020E6100000A69BC420B0465240D9CEF753E3653F40,91,FSD0763,FSD0763 _BattalaColony,Central B,FAISALABAD,31.398,73.1045
92,0101000020E6100000091B9E5E294752406B9A779CA2633F40,92,FSD4701,FSD4701_BahadarChowk,Central B,FAISALABAD,31.3892,73.1119
93,0101000020E61000006DC5FEB27B465240BEC1172653653F40,93,FSD1877,FSD1877_Mehfooz_Park_Babar_Chowk,Central B,FAISALABAD,31.3958,73.1013
94,0101000020E61000001B2FDD2406455240C1CAA145B6633F40,94,FSD3297,FSD3297_RbAbadijevanKhan,Central B,FAISALABAD,31.3895,73.0785
95,0101000020E6100000D93D7958A84552403108AC1C5A643F40,95,FSD0301,FSD0301_SarfrazColony,Central B,FAISALABAD,31.392,73.0884
96,0101000020E6100000B7D100DE024552406DE7FBA9F1623F40,96,FSD7471,FSD7471_H_Mandi_quarter,Central B,FAISALABAD,31.3865,73.0783
97,0101000020E610000076E09C11A5455240E10B93A982613F40,97,FSD7654,FSD7654_P_DastageerPura,Central B,FAISALABAD,31.3809,73.0882
98,0101000020E61000001973D712F2455240FE43FAEDEB603F40,98,FSD2098,FSD2098_Nawaz_Park_Halal_Road,Central B,FAISALABAD,31.3786,73.0929
99,0101000020E610000083C0CAA1454652408D28ED0DBE603F40,99,FSD7759,FSD7759_H_ChamanzarColony,Central B,FAISALABAD,31.3779,73.098
100,0101000020E61000006E3480B740465240FD87F4DBD7613F40,100,FSD7422,FSD7422_H_BilalColony,Central B,FAISALABAD,31.3822,73.0977
101,0101000020E61000001973D712F24552406DC5FEB27B623F40,101,FSD3303,FSD3303_Warispura,Central B,FAISALABAD,31.3847,73.0929
102,0101000020E610000076E09C11A5455240C217265305633F40,102,FSD1649,FSD1649_P_ShahnazChowk,Central B,FAISALABAD,31.3868,73.0882
103,0101000020E61000000C93A98251455240728A8EE4F25F3F40,103,FSD0820,FSD0820_DTypeColony,Central B,FAISALABAD,31.3748,73.0831
