135,0101000020E6100000BBB33C30BCC15040B5FBB8AAAADA3840,24.85416667,67.02711111,KHI0024,South,KARACHI
136,0101000020E6100000E36BCF2C09A65140DDCD531D72A33D40,29.63846,70.59431,JAM4307,Central B,Jampur
137,0101000020E6100000959F54FB742E524021938C9C85E54040,33.79314,72.72589,TXA1375,North,TAXILA
138,0101000020E6100000174850FC18FB514055C1A8A44E503E40,30.3137,71.9234,KNL0433,Central B,Khanewal
139,0101000020E610000077EA3EBE0CF65140D545A73A26D83E40,30.84433333,71.84452778,HWY4920,Central B,Highway
140,0101000020E6100000764F1E166A3F51409F1F46088F3E3B40,27.24437,68.99085,LLJ5287,South,Lal Jurio
141,0101000020E61000008811C2A38D235240B2463D44A3B33D40,29.70171,72.55552,HSL3510,Central A,Hasilpur
142,0101000020E6100000906AB7E1A0F55140EBD595091E5C4040,32.71966667,71.83794444,CKL4781,North,Chakrala
143,0101000020E610000061FD9FC37C2351401C25AFCE31303B40,27.18826,68.55449,BZD6679,South,BUZDAR
144,0101000020E610000026F3762169C450405914B86DC6E03840,24.87802778,67.06891667,KHI0057,South,Karachi
145,0101000020E610000029AE2AFBAE0C5240A4C7EF6DFA0B3E40,30.04679,72.19818,HWY4480,Central B,Highway
146,0101000020E6100000F792C6681D815140BD3AC780EC453C40,28.27314,70.01742,HWY1409,South,Highway
147,0101000020E6100000AE47E17A148E52401CEBE2361A403F40,31.2504,74.22,RWD3061,Central A,RAIWIND
148,0101000020E610000036321BA62EC75040626896806FD63840,24.83763889,67.11222222,KHI0033,South,Karachi
149,0101000020E610000044696FF085E351403B014D840DF74040,33.9301,71.55505,HWY3573,North,Highway
150,0101000020E61000007B14AE47E11A52400BB5A679C7393D40,29.2257,72.42,MRT4523,Central A,Marott
151,0101000020E6100000399CF9D51C485240AA436E861B083F40,31.03167,73.12676,TAN4765,Central B,Tandlianwala
152,0101000020E61000008E75711B0D085140F1F44A5986D83A40,26.8458,68.1258,NFZ0378,South,NOSHERO FEROZE
153,0101000020E6100000BB9BA73AE4285240313F373465FB3F40,31.982013,72.63893,HWY8518,Central B,Highway
154,0101000020E6100000956F2A10C51A52403EB2985CB5AF3D40,29.68636111,72.41827778,QMP8551,Central A,QaimPur
155,0101000020E610000099BB96900F9252402D431CEBE2A63F40,31.6519,74.2822,SHD0053,Central A,SHAHDARA
156,0101000020E6100000D00F2384474F52409F93DE37BEAE4040,33.36518,73.23874,HWY3597,North,Highway
157,0101000020E6100000C2A38D23D64252403A7AFCDEA6D34040,33.65353,73.04432,ISB0362,North,ISLAMABAD
158,0101000020E610000066834C3272B85140F12E17F19DB83D40,29.72116,70.88197,RUR4302,Central B,Rural
159,0101000020E61000001C9947FE603A5240F20C1AFA27C03F40,31.75061,72.91217,RBW2959,Central B,Rabwa
160,0101000020E610000080127E2DD8665140A893094B7E713C40,28.44333333,69.60694444,KSH5826,South,Kashmore
161,0101000020E61000007DB3CD8DE9B151408A1F63EE5AB64040,33.42465,70.77988,RUR1589,North,Rural
162,0101000020E6100000FF04172B6A4E524059DDEA39E9154140,34.17118,73.22523,ABT0836,North,Abbottabad
163,0101000020E61000009CF9D51C20E251409F5912A0A64A4040,32.58321,71.53321,MNW3870,North,Mianwali
164,0101000020E610000021E527D53ED9514038A1100187CC4040,33.59787,71.39446,KHT0216,North,KOHAT
165,0101000020E61000006744696FF01D5240C3F5285C8F224040,32.27,72.4678,SHP4270,Central B,Shahpur
166,0101000020E6100000D3D9C9E0284F5240DDD3D51D8B194140,34.199558,73.23687,ABT0286,North,ABBOTTABAD
167,0101000020E6100000630AD6389B7852401A6A1492CC644040,32.787493,73.884474,KHR0196,Central A,KHARIAN
168,0101000020E61000009A5FCD01821F5140D6390664AF7F3B40,27.49877,68.49231,KAD6637,South,KAMAL DEIRO
169,0101000020E6100000637FD93D7990524027C286A757CA3F40,31.7904,74.2574,MRY0270,Central A,Muredkey
170,0101000020E6100000658D7A88461252409B20EA3E00254040,32.28907,72.285555,JRD3871,North,Joharabad
171,0101000020E610000083942BFE67C75040EF32477FFDE63840,24.90230556,67.11572222,KHI0144,South,Karachi
172,0101000020E6100000D717096D39BD5040A80018CFA0813E40,30.50636,66.95663,PIS5443,South,PISHIN
